building,code,room,days,start,end
Mendocino Hall,MND,4004,TR,1200,1315
Mendocino Hall,MND,3002,TR,1030,1145
Mendocino Hall,MND,1003,TR,1330,1445
Mendocino Hall,MND,1022,TR,900,1015
Mendocino Hall,MND,1026,TR,1200,1315
Mendocino Hall,MND,1020,TR,1330,1445
Mendocino Hall,MND,3003,T,1200,1315
Mendocino Hall,MND,3003,R,1200,1315
Mendocino Hall,MND,1026,M,900,1150
Mendocino Hall,MND,1026,W,900,1150
Mendocino Hall,MND,3003,MW,1200,1315
Mendocino Hall,MND,4004,TR,900,1015
Mendocino Hall,MND,1022,MW,1500,1615
Mendocino Hall,MND,1020,MW,1330,1445
Mendocino Hall,MND,1022,T,1030,1120
Mendocino Hall,MND,4000,T,1200,1250
Mendocino Hall,MND,1024,MW,1200,1315
Mendocino Hall,MND,1005,MWF,1200,1250
Mendocino Hall,MND,1022,R,1030,1120
Mendocino Hall,MND,4005,T,1030,1145
Mendocino Hall,MND,1030,M,1330,1445
Mendocino Hall,MND,2004,MW,1200,1315
Mendocino Hall,MND,2004,MW,1330,1445
Mendocino Hall,MND,2003,TR,1200,1315
Mendocino Hall,MND,2003,MW,1800,1915
Mendocino Hall,MND,2004,MW,1630,1745
Mendocino Hall,MND,2004,TR,1030,1145
Mendocino Hall,MND,1032,MW,1500,1550
Mendocino Hall,MND,1032,TR,1330,1420
Mendocino Hall,MND,4003,MW,1200,1250
Mendocino Hall,MND,1032,TR,1030,1120
Mendocino Hall,MND,3009,MW,1000,1050
Mendocino Hall,MND,3007,MW,1000,1050
Mendocino Hall,MND,1032,TR,1500,1550
Mendocino Hall,MND,3007,MW,1100,1150
Mendocino Hall,MND,4005,MW,1400,1450
Mendocino Hall,MND,3007,TR,1200,1250
Mendocino Hall,MND,3007,TR,900,950
Mendocino Hall,MND,3007,MW,1200,1250
Mendocino Hall,MND,1032,TR,900,950
Mendocino Hall,MND,1032,MW,900,950
Mendocino Hall,MND,1030,W,1000,1050
Mendocino Hall,MND,1030,W,1100,1150
Mendocino Hall,MND,1005,TR,900,1015
Mendocino Hall,MND,3013,TR,1200,1315
Mendocino Hall,MND,3009,TR,1030,1145
Mendocino Hall,MND,3013,MWF,900,950
Mendocino Hall,MND,1003,M,1500,1615
Mendocino Hall,MND,3009,MW,1100,1150
Mendocino Hall,MND,1003,MWF,1000,1050
Mendocino Hall,MND,3009,MW,900,950
Mendocino Hall,MND,3009,MW,1200,1315
Mendocino Hall,MND,3009,TR,1330,1445
Mendocino Hall,MND,3009,TR,900,1015
Mendocino Hall,MND,3009,TR,1500,1615
Mendocino Hall,MND,3009,W,1630,1745
Mendocino Hall,MND,3009,F,1100,1150
Mendocino Hall,MND,1015,MW,1400,1450
Mendocino Hall,MND,1015,MW,800,850
Mendocino Hall,MND,1015,MW,1600,1650
Mendocino Hall,MND,1015,TR,800,850
Mendocino Hall,MND,1015,MW,1000,1050
Mendocino Hall,MND,1015,MW,1200,1250
Mendocino Hall,MND,1015,F,1200,1250
Mendocino Hall,MND,1015,TR,900,950
Mendocino Hall,MND,1015,TR,950,1015
Mendocino Hall,MND,1015,TR,1030,1120
Mendocino Hall,MND,1015,TR,1120,1145
Mendocino Hall,MND,1015,TR,1330,1420
Mendocino Hall,MND,1015,TR,1420,1445
Mendocino Hall,MND,1015,MW,900,950
Mendocino Hall,MND,1015,F,900,950
Mendocino Hall,MND,1015,TR,1200,1250
Mendocino Hall,MND,1015,TR,1250,1315
Mendocino Hall,MND,1024,MWF,900,950
Mendocino Hall,MND,1032,MWF,1100,1150
Mendocino Hall,MND,4000,TR,900,1015
Mendocino Hall,MND,1015,TR,1600,1720
Mendocino Hall,MND,1015,M,1900,2150
Mendocino Hall,MND,3013,TR,900,1015
Mendocino Hall,MND,4000,R,1200,1315
Mendocino Hall,MND,1022,MW,1330,1445
Mendocino Hall,MND,4005,TR,900,1015
Mendocino Hall,MND,4005,F,1200,1350
Mendocino Hall,MND,1032,F,1200,1350
Mendocino Hall,MND,1024,TR,1330,1445
Mendocino Hall,MND,1003,M,1800,2050
Mariposa Hall,MRP,4000A,TR,900,1130
Mariposa Hall,MRP,4000E,TR,900,1130
Mariposa Hall,MRP,1009,MW,900,1100
Mariposa Hall,MRP,1009,MW,1600,1800
Mariposa Hall,MRP,4000A,M,900,1150
Mariposa Hall,MRP,4000A,W,900,1150
Mariposa Hall,MRP,4000B,M,1230,1530
Mariposa Hall,MRP,4000B,W,1230,1530
Mariposa Hall,MRP,4000A,M,1230,1530
Mariposa Hall,MRP,4000A,W,1230,1530
Mariposa Hall,MRP,1009,MW,1230,1430
Mariposa Hall,MRP,1009,TR,900,1050
Mariposa Hall,MRP,1009,TR,1530,1730
Mariposa Hall,MRP,1010,MW,1500,1615
Mariposa Hall,MRP,4000A,R,1230,1550
Mariposa Hall,MRP,1000,TR,1200,1315
Mariposa Hall,MRP,1007,F,900,1450
Mariposa Hall,MRP,1007,W,1300,1550
Mariposa Hall,MRP,1007,TR,1630,1920
Mariposa Hall,MRP,1007,MW,900,1150
Mariposa Hall,MRP,1007,T,1300,1550
Mariposa Hall,MRP,1007,T,800,1050
Mariposa Hall,MRP,1007,M,1600,1850
Mariposa Hall,MRP,1007,M,1600,1850
Mariposa Hall,MRP,1001,TR,1030,1145
Mariposa Hall,MRP,1000,MWF,900,950
Mariposa Hall,MRP,2032,MTWR,1000,1050
Mariposa Hall,MRP,2032,MTWR,900,950
Mariposa Hall,MRP,1002,TR,1330,1445
Mariposa Hall,MRP,1000,TR,1330,1445
Mariposa Hall,MRP,1007,T,1300,1550
Mariposa Hall,MRP,1007,T,800,1050
Mariposa Hall,MRP,1014,TR,1200,1315
Mariposa Hall,MRP,1003,T,1200,1520
Mariposa Hall,MRP,1003,R,1200,1520
Mariposa Hall,MRP,1000,MWF,1000,1050
Mariposa Hall,MRP,1001,MW,1200,1315
Mariposa Hall,MRP,1001,M,1730,2020
Mariposa Hall,MRP,1001,MWF,1000,1050
Mariposa Hall,MRP,1001,MWF,1100,1150
Mariposa Hall,MRP,1001,MW,1330,1445
Mariposa Hall,MRP,1001,MW,1500,1615
Mariposa Hall,MRP,1001,TR,900,1015
Mariposa Hall,MRP,1001,TR,1200,1315
Mariposa Hall,MRP,1001,TR,1330,1445
Mariposa Hall,MRP,1011,MW,1500,1615
Mariposa Hall,MRP,1016,MW,1330,1445
Mariposa Hall,MRP,1011,TR,900,1015
Mariposa Hall,MRP,1011,TR,1030,1145
Mariposa Hall,MRP,1011,TR,1500,1615
Mariposa Hall,MRP,1011,W,1730,2020
Mariposa Hall,MRP,1001,TR,1500,1615
Mariposa Hall,MRP,1011,R,1730,2020
Mariposa Hall,MRP,1014,T,1500,1615
Mariposa Hall,MRP,1014,T,1630,1745
Mariposa Hall,MRP,1012,T,1500,1615
Mariposa Hall,MRP,1002,T,1100,1150
Mariposa Hall,MRP,1010,TR,900,1015
Mariposa Hall,MRP,1016,MWF,900,950
Mariposa Hall,MRP,1010,MWF,900,950
Mariposa Hall,MRP,1010,MWF,1100,1150
Mariposa Hall,MRP,1010,MWF,1000,1050
Mariposa Hall,MRP,1010,MW,1630,1745
Mariposa Hall,MRP,2030,MWF,900,950
Mariposa Hall,MRP,1010,MW,1330,1445
Mariposa Hall,MRP,1010,TR,1200,1315
Mariposa Hall,MRP,1010,TR,1630,1745
Mariposa Hall,MRP,1010,W,1830,2120
Mariposa Hall,MRP,1002,MW,1630,1745
Mariposa Hall,MRP,1010,TR,1330,1445
Mariposa Hall,MRP,1011,MW,1200,1315
Mariposa Hall,MRP,1012,TR,1330,1445
Mariposa Hall,MRP,1012,TR,900,1015
Mariposa Hall,MRP,1012,MW,1330,1445
Mariposa Hall,MRP,3030,MW,1030,1145
Mariposa Hall,MRP,3030,TR,1330,1620
Mariposa Hall,MRP,3030,TR,1200,1315
Mariposa Hall,MRP,3030,MW,1200,1315
Mariposa Hall,MRP,3030,MW,1330,1445
Mariposa Hall,MRP,2005,MTWR,900,950
Mariposa Hall,MRP,1002,MW,1100,1150
Mariposa Hall,MRP,2005,MW,1000,1050
Mariposa Hall,MRP,2005,TR,1030,1120
Mariposa Hall,MRP,2032,MW,1300,1450
Mariposa Hall,MRP,1012,TR,1200,1315
Mariposa Hall,MRP,1012,MW,1500,1615
Mariposa Hall,MRP,1012,MW,1030,1145
Mariposa Hall,MRP,1012,R,1500,1615
Mariposa Hall,MRP,1012,R,1630,1920
Mariposa Hall,MRP,1012,W,1630,1820
Mariposa Hall,MRP,1000,MW,730,845
Mariposa Hall,MRP,1003,M,1000,1150
Mariposa Hall,MRP,1003,W,1000,1150
Mariposa Hall,MRP,1003,M,1230,1420
Mariposa Hall,MRP,1003,W,1230,1420
Mariposa Hall,MRP,1003,T,800,950
Mariposa Hall,MRP,1003,R,800,950
Mariposa Hall,MRP,1003,T,1000,1150
Mariposa Hall,MRP,1003,R,1000,1150
Mariposa Hall,MRP,1000,MW,1630,1745
Mariposa Hall,MRP,1000,TR,900,1015
Mariposa Hall,MRP,1000,MW,1200,1315
Mariposa Hall,MRP,1000,TR,1500,1615
Mariposa Hall,MRP,1000,TR,1630,1745
Mariposa Hall,MRP,1000,MW,1330,1445
Mariposa Hall,MRP,4000A,F,1000,1450
Mariposa Hall,MRP,4000B,F,1000,1450
Mariposa Hall,MRP,4000B,M,900,1200
Mariposa Hall,MRP,4000B,W,900,1200
Mariposa Hall,MRP,4000B,T,1230,1530
Mariposa Hall,MRP,4000B,R,1230,1530
Mariposa Hall,MRP,4000A,W,1230,1530
Mariposa Hall,MRP,4000A,MW,1530,1800
Mariposa Hall,MRP,4000B,MW,1530,1800
Mariposa Hall,MRP,4000A,T,1230,1600
Mariposa Hall,MRP,2032,MTWR,1200,1250
Mariposa Hall,MRP,2030,TR,800,915
Mariposa Hall,MRP,2030,MW,800,850
Mariposa Hall,MRP,2030,M,1330,1445
Mariposa Hall,MRP,1014,MW,730,845
Mariposa Hall,MRP,1016,MW,1200,1315
Mariposa Hall,MRP,1014,TR,900,1015
Mariposa Hall,MRP,1010,MW,1200,1315
Mariposa Hall,MRP,1014,MW,900,1015
Mariposa Hall,MRP,2030,TR,1600,1650
Mariposa Hall,MRP,1002,M,1200,1315
Mariposa Hall,MRP,1001,T,1630,1745
Mariposa Hall,MRP,1000,MW,1500,1615
Mariposa Hall,MRP,3007,T,800,1000
Mariposa Hall,MRP,3007,T,1000,1150
Mariposa Hall,MRP,3007,R,800,1000
Mariposa Hall,MRP,3007,R,1000,1150
Mariposa Hall,MRP,3001,TR,1330,1445
Mariposa Hall,MRP,3001,T,1445,1735
Mariposa Hall,MRP,3001,R,1445,1735
Mariposa Hall,MRP,3001,TR,1200,1315
Mariposa Hall,MRP,3001,MW,1330,1445
Mariposa Hall,MRP,3001,W,1030,1220
Mariposa Hall,MRP,3001,TR,900,1015
Mariposa Hall,MRP,3001,TR,1030,1145
Mariposa Hall,MRP,3001,M,1030,1320
Mariposa Hall,MRP,3007,M,900,1150
Mariposa Hall,MRP,3001,M,1500,1750
Mariposa Hall,MRP,3007,M,1600,1850
Mariposa Hall,MRP,3007,M,1200,1500
Mariposa Hall,MRP,3007,M,1200,1500
Mariposa Hall,MRP,1000,T,1030,1145
Mariposa Hall,MRP,1000,R,1030,1145
Mariposa Hall,MRP,1005,M,1300,1440
Mariposa Hall,MRP,1005,W,1300,1440
Mariposa Hall,MRP,1005,M,1500,1640
Mariposa Hall,MRP,1005,W,1500,1640
Mariposa Hall,MRP,1005,TR,900,1130
Mariposa Hall,MRP,1005,TR,1330,1600
Mariposa Hall,MRP,1011,TR,1200,1315
Mariposa Hall,MRP,1011,TR,1330,1445
Mariposa Hall,MRP,1014,R,1030,1145
Mariposa Hall,MRP,1014,M,1200,1315
Mariposa Hall,MRP,1014,W,1200,1315
Mariposa Hall,MRP,1016,R,1200,1315
Mariposa Hall,MRP,1002,MW,1330,1445
Mariposa Hall,MRP,2030,TR,1330,1445
Mariposa Hall,MRP,2030,MTW,1000,1050
Mariposa Hall,MRP,1002,MTW,1500,1550
Mariposa Hall,MRP,2005,MTWR,1200,1250
Mariposa Hall,MRP,2030,TWR,1500,1550
Mariposa Hall,MRP,1002,TWR,1200,1250
Mariposa Hall,MRP,2005,MW,1330,1445
Mariposa Hall,MRP,2030,TR,1200,1315
Mariposa Hall,MRP,1002,TR,1630,1745
Mariposa Hall,MRP,2005,W,1800,2050
Mariposa Hall,MRP,2005,M,1800,2050
Mariposa Hall,MRP,1000,MWF,1100,1150
Mariposa Hall,MRP,2030,MWF,1200,1250
Mariposa Hall,MRP,1014,TR,1330,1445
Mariposa Hall,MRP,1014,TR,1800,1915
Mariposa Hall,MRP,1016,T,1800,2050
Mariposa Hall,MRP,1014,MW,1330,1445
Mariposa Hall,MRP,1014,MW,1600,1715
Mariposa Hall,MRP,1013,T,1500,1615
Mariposa Hall,MRP,1016,TR,1030,1145
Mariposa Hall,MRP,1016,TR,900,1015
Mariposa Hall,MRP,1014,F,1500,1750
Mariposa Hall,MRP,1016,M,1800,2050
Mariposa Hall,MRP,1016,M,1500,1750
Mariposa Hall,MRP,1016,R,1800,2050
Mariposa Hall,MRP,1016,F,1500,1750
Mariposa Hall,MRP,1014,M,1800,2050
Mariposa Hall,MRP,1014,R,1500,1750
Mariposa Hall,MRP,5002,T,1200,1450
Mariposa Hall,MRP,5002,W,1800,2050
Mariposa Hall,MRP,5002,T,900,1150
Mariposa Hall,MRP,5002,M,900,1150
Mariposa Hall,MRP,5002,T,1800,2050
Mariposa Hall,MRP,5002,W,900,1150
Mariposa Hall,MRP,5002,W,1200,1450
Mariposa Hall,MRP,5002,R,1200,1450
Mariposa Hall,MRP,5002,M,1500,1750
Mariposa Hall,MRP,5002,M,1200,1450
Mariposa Hall,MRP,5002,F,900,1150
Mariposa Hall,MRP,1002,F,900,1150
Mariposa Hall,MRP,5002,F,1400,1550
Placer Hall,PLR,1013,R,1030,1320
Placer Hall,PLR,1006,MW,900,1015
Placer Hall,PLR,1006,M,1430,1720
Placer Hall,PLR,1006,MW,1300,1415
Placer Hall,PLR,1006,W,1430,1720
Placer Hall,PLR,1002,F,900,950
Placer Hall,PLR,1002,F,1000,1250
Placer Hall,PLR,1002,MW,1300,1415
Placer Hall,PLR,1002,M,1430,1720
Placer Hall,PLR,1013,MW,1030,1145
Placer Hall,PLR,1013,TR,900,1015
Placer Hall,PLR,1013,T,1330,1620
Placer Hall,PLR,1013,T,1730,2020
Placer Hall,PLR,1013,W,1730,2020
Riverside Hall,RVR,1015,TR,1630,1745
Riverside Hall,RVR,1010,MW,1500,1615
Riverside Hall,RVR,1012,F,1100,1350
Riverside Hall,RVR,1010,F,1400,1650
Riverside Hall,RVR,1010,MW,1030,1145
Riverside Hall,RVR,1006,TR,1800,1915
Riverside Hall,RVR,4033,T,1330,1620
Riverside Hall,RVR,4033,W,1330,1620
Riverside Hall,RVR,4033,F,1000,1250
Riverside Hall,RVR,1012,TR,1030,1145
Riverside Hall,RVR,1012,MW,1030,1145
Riverside Hall,RVR,1010,MW,1200,1315
Riverside Hall,RVR,1002,MW,900,1015
Riverside Hall,RVR,1012,TR,730,845
Riverside Hall,RVR,2010,MW,1800,1915
Riverside Hall,RVR,1010,MW,730,845
Riverside Hall,RVR,1008,MW,1330,1445
Riverside Hall,RVR,4003,T,800,940
Riverside Hall,RVR,1008,W,1100,1150
Riverside Hall,RVR,4003,F,1200,1450
Riverside Hall,RVR,4003,F,900,1150
Riverside Hall,RVR,4003,M,1000,1250
Riverside Hall,RVR,4003,R,1000,1250
Riverside Hall,RVR,1004,TR,1300,1350
Riverside Hall,RVR,4003,T,1730,2020
Riverside Hall,RVR,1010,MW,900,1015
Riverside Hall,RVR,1010,TR,730,845
Riverside Hall,RVR,2010,TR,900,1015
Riverside Hall,RVR,4003,MW,1600,1715
Riverside Hall,RVR,1004,F,730,1020
Riverside Hall,RVR,1006,M,1500,1615
Riverside Hall,RVR,1008,W,1200,1315
Riverside Hall,RVR,1002,W,1330,1445
Riverside Hall,RVR,3005,W,900,1140
Riverside Hall,RVR,3005,T,1500,1740
Riverside Hall,RVR,3005,F,1000,1240
Riverside Hall,RVR,3005,M,900,1040
Riverside Hall,RVR,3001,TR,1200,1250
Riverside Hall,RVR,1015,MW,1600,1715
Riverside Hall,RVR,3017,W,1800,2040
Riverside Hall,RVR,1006,T,1630,1745
Riverside Hall,RVR,3009,M,1800,2040
Riverside Hall,RVR,3009,T,1800,2040
Riverside Hall,RVR,3009,R,1800,2040
Riverside Hall,RVR,3001,F,1000,1050
Riverside Hall,RVR,3001,R,1800,2040
Riverside Hall,RVR,3001,F,1800,2040
Riverside Hall,RVR,3001,F,1100,1150
Riverside Hall,RVR,3001,F,1200,1440
Riverside Hall,RVR,3009,W,1000,1050
Riverside Hall,RVR,3009,W,1100,1340
Riverside Hall,RVR,1013,W,1510,1650
Riverside Hall,RVR,2013,T,1000,1140
Riverside Hall,RVR,2013,R,1000,1140
Riverside Hall,RVR,5029,TR,1030,1120
Riverside Hall,RVR,2001,R,1130,1310
Riverside Hall,RVR,2013,M,1200,1340
Riverside Hall,RVR,2013,W,1200,1340
Riverside Hall,RVR,2013,T,1310,1450
Riverside Hall,RVR,2013,R,1310,1450
Riverside Hall,RVR,5029,TR,1030,1120
Riverside Hall,RVR,5029,T,1130,1310
Riverside Hall,RVR,2013,F,900,1040
Riverside Hall,RVR,2009,F,1100,1240
Riverside Hall,RVR,2013,F,1100,1240
Riverside Hall,RVR,2013,F,1400,1540
Riverside Hall,RVR,2013,W,1000,1140
Riverside Hall,RVR,2001,F,1300,1440
Riverside Hall,RVR,2001,F,1500,1640
Riverside Hall,RVR,1013,F,1100,1240
Riverside Hall,RVR,1013,F,1400,1540
Riverside Hall,RVR,2001,MW,1200,1250
Riverside Hall,RVR,2003,MW,1400,1450
Riverside Hall,RVR,2003,MW,1500,1550
Riverside Hall,RVR,5029,M,1000,1140
Riverside Hall,RVR,5029,W,1000,1140
Riverside Hall,RVR,1013,W,1000,1140
Riverside Hall,RVR,5029,M,1500,1640
Riverside Hall,RVR,5029,W,1500,1640
Riverside Hall,RVR,2013,M,1500,1640
Riverside Hall,RVR,2013,W,1500,1640
Riverside Hall,RVR,2013,M,1000,1140
Riverside Hall,RVR,2001,W,1000,1140
Riverside Hall,RVR,5029,MW,1200,1250
Riverside Hall,RVR,2003,TR,1400,1450
Riverside Hall,RVR,2013,TR,1200,1250
Riverside Hall,RVR,2009,MW,1400,1450
Riverside Hall,RVR,1002,TR,1200,1315
Riverside Hall,RVR,5029,TR,1330,1445
Riverside Hall,RVR,1002,MW,1200,1315
Riverside Hall,RVR,1008,TR,1200,1250
Riverside Hall,RVR,2009,T,1310,1450
Riverside Hall,RVR,2001,R,1310,1450
Riverside Hall,RVR,2009,M,1000,1140
Riverside Hall,RVR,2009,W,1000,1140
Riverside Hall,RVR,1013,M,1400,1540
Riverside Hall,RVR,2001,M,1500,1640
Riverside Hall,RVR,2009,W,1500,1640
Riverside Hall,RVR,2001,W,1400,1540
Riverside Hall,RVR,1002,TR,1330,1445
Riverside Hall,RVR,1002,TR,1500,1615
Riverside Hall,RVR,1002,TR,1030,1145
Riverside Hall,RVR,1013,TR,900,1015
Riverside Hall,RVR,1013,TR,1330,1445
Riverside Hall,RVR,1013,TR,1600,1715
Riverside Hall,RVR,1013,MWF,1300,1350
Riverside Hall,RVR,2009,TR,1030,1145
Riverside Hall,RVR,1013,TR,1200,1315
Riverside Hall,RVR,1008,TR,1030,1145
Riverside Hall,RVR,1006,TR,1500,1615
Riverside Hall,RVR,1002,TR,1630,1745
Riverside Hall,RVR,1006,TR,1200,1315
Riverside Hall,RVR,1015,MW,1600,1715
Riverside Hall,RVR,1008,TR,1330,1445
Riverside Hall,RVR,1006,MWF,1300,1350
Riverside Hall,RVR,1002,TR,900,1015
Riverside Hall,RVR,1013,TR,1030,1145
Riverside Hall,RVR,2010,TR,1600,1715
Riverside Hall,RVR,1008,MW,1700,1815
Riverside Hall,RVR,2010,TR,1030,1145
Riverside Hall,RVR,2009,TR,900,1015
Riverside Hall,RVR,1006,M,1500,1615
Riverside Hall,RVR,1008,W,1200,1315
Riverside Hall,RVR,1002,W,1330,1445
Riverside Hall,RVR,3005,W,900,1140
Riverside Hall,RVR,3005,T,1500,1740
Riverside Hall,RVR,3005,F,1000,1240
Riverside Hall,RVR,3005,M,900,1040
Riverside Hall,RVR,3005,F,1300,1540
Riverside Hall,RVR,3001,TR,1200,1250
Riverside Hall,RVR,5017,W,1200,1440
Riverside Hall,RVR,5017,W,1500,1740
Riverside Hall,RVR,5017,W,1800,2040
Riverside Hall,RVR,5017,W,900,1140
Riverside Hall,RVR,3009,TR,730,845
Riverside Hall,RVR,5017,T,1800,2040
Riverside Hall,RVR,3017,W,1100,1340
Riverside Hall,RVR,3017,F,1200,1440
Riverside Hall,RVR,3017,M,900,1140
Riverside Hall,RVR,5017,R,1200,1440
Riverside Hall,RVR,3017,F,900,1140
Riverside Hall,RVR,3017,F,1500,1740
Riverside Hall,RVR,2010,WF,900,1015
Riverside Hall,RVR,5017,F,1530,1810
Riverside Hall,RVR,1004,W,1200,1315
Riverside Hall,RVR,1008,M,1200,1315
Riverside Hall,RVR,3001,TR,1030,1145
Riverside Hall,RVR,3017,T,1630,1910
Riverside Hall,RVR,3017,T,1200,1440
Riverside Hall,RVR,3017,M,1630,1910
Riverside Hall,RVR,3017,R,1200,1440
Riverside Hall,RVR,1006,T,1630,1745
Riverside Hall,RVR,3009,M,1800,2040
Riverside Hall,RVR,3009,T,1800,2040
Riverside Hall,RVR,3009,R,1800,2040
Riverside Hall,RVR,1010,R,900,1015
Riverside Hall,RVR,5017,M,1000,1240
Riverside Hall,RVR,1008,R,1500,1615
Riverside Hall,RVR,4005,W,1300,1540
Riverside Hall,RVR,4005,W,1000,1240
Riverside Hall,RVR,1002,F,1000,1050
Riverside Hall,RVR,3015,F,1800,2040
Riverside Hall,RVR,1002,F,1100,1150
Riverside Hall,RVR,3015,F,1200,1440
Riverside Hall,RVR,3001,F,1000,1050
Riverside Hall,RVR,3001,R,1800,2040
Riverside Hall,RVR,3001,F,1800,2040
Riverside Hall,RVR,3001,F,1100,1150
Riverside Hall,RVR,3001,F,1200,1440
Riverside Hall,RVR,3009,W,1000,1050
Riverside Hall,RVR,3009,W,1100,1340
Riverside Hall,RVR,1008,R,1500,1615
Riverside Hall,RVR,3009,TR,900,1015
Riverside Hall,RVR,1006,MW,1700,1815
Riverside Hall,RVR,2010,W,1200,1315
Riverside Hall,RVR,1004,F,1500,1745
Riverside Hall,RVR,3017,W,1800,2040
Riverside Hall,RVR,1002,M,1330,1445
Riverside Hall,RVR,1002,T,1800,1915
Riverside Hall,RVR,2010,MW,1330,1445
Riverside Hall,RVR,1002,F,900,950
Riverside Hall,RVR,4001,MW,930,1020
Riverside Hall,RVR,4001,MW,1030,1145
Riverside Hall,RVR,1003,M,1730,2020
Riverside Hall,RVR,1003,M,1400,1645
Riverside Hall,RVR,1003,T,730,1015
Riverside Hall,RVR,1003,W,800,1045
Riverside Hall,RVR,1003,W,1100,1345
Riverside Hall,RVR,1003,R,1030,1315
Riverside Hall,RVR,1003,F,800,1045
Riverside Hall,RVR,1003,F,1400,1645
Riverside Hall,RVR,1004,TR,1400,1515
Riverside Hall,RVR,1004,TR,1530,1645
Riverside Hall,RVR,1010,T,900,1015
Riverside Hall,RVR,1004,MW,900,1015
Riverside Hall,RVR,1002,MW,1630,1745
Riverside Hall,RVR,1010,W,1630,1810
Riverside Hall,RVR,1010,R,1630,1810
Riverside Hall,RVR,1004,TR,1700,1815
Riverside Hall,RVR,1015,T,1500,1615
Riverside Hall,RVR,1015,MW,900,950
Riverside Hall,RVR,1010,TR,1330,1445
Riverside Hall,RVR,1008,MWF,1000,1050
Riverside Hall,RVR,1006,R,1330,1420
Riverside Hall,RVR,2010,MWF,1100,1150
Riverside Hall,RVR,1006,T,1330,1420
Riverside Hall,RVR,2010,T,1330,1420
Riverside Hall,RVR,1006,MWF,1400,1450
Riverside Hall,RVR,2010,TR,1200,1315
Riverside Hall,RVR,1006,MWF,900,950
Riverside Hall,RVR,1015,MW,800,850
Riverside Hall,RVR,1015,TR,800,850
Riverside Hall,RVR,4001,T,1330,1420
Riverside Hall,RVR,4001,T,1430,1720
Riverside Hall,RVR,4001,W,1330,1420
Riverside Hall,RVR,4001,W,1430,1720
Riverside Hall,RVR,4001,R,1330,1420
Riverside Hall,RVR,4001,R,1430,1720
Riverside Hall,RVR,4001,T,1730,1930
Riverside Hall,RVR,4001,T,1945,2145
Riverside Hall,RVR,4001,R,1730,1930
Riverside Hall,RVR,1004,MW,1500,1550
Riverside Hall,RVR,1004,MW,1700,1750
Riverside Hall,RVR,1004,MW,1600,1650
Riverside Hall,RVR,1004,TR,1000,1115
Riverside Hall,RVR,1004,TR,1130,1245
Riverside Hall,RVR,4001,TR,800,850
Riverside Hall,RVR,4001,TR,900,1015
Riverside Hall,RVR,4001,TR,1030,1145
Riverside Hall,RVR,1003,T,1030,1315
Riverside Hall,RVR,1003,T,1730,2020
Riverside Hall,RVR,1003,R,1730,2020
Riverside Hall,RVR,1003,F,1100,1350
Riverside Hall,RVR,1015,MW,1100,1150
Riverside Hall,RVR,1015,TR,1100,1150
Riverside Hall,RVR,4001,M,1200,1450
Riverside Hall,RVR,1015,MW,1200,1315
Riverside Hall,RVR,1015,W,1330,1445
Riverside Hall,RVR,1015,R,1500,1615
Riverside Hall,RVR,1006,MWF,1200,1250
Shasta Hall,SHS,240,MW,1200,1315
Shasta Hall,SHS,240,TR,1200,1315
Shasta Hall,SHS,240,TR,1200,1315
Shasta Hall,SHS,145,MW,1730,1920
Shasta Hall,SHS,143,MW,1500,1650
Shasta Hall,SHS,250,MW,1500,1615
Shasta Hall,SHS,132,MW,1630,1655
Shasta Hall,SHS,132,MW,1655,1745
Shasta Hall,SHS,132,MW,1500,1525
Shasta Hall,SHS,132,MW,1525,1615
Shasta Hall,SHS,132,TR,1330,1355
Shasta Hall,SHS,132,TR,1355,1445
Shasta Hall,SHS,132,MW,900,925
Shasta Hall,SHS,132,MW,925,1015
Shasta Hall,SHS,132,TR,1330,1355
Shasta Hall,SHS,132,TR,1355,1445
Shasta Hall,SHS,132,MW,900,925
Shasta Hall,SHS,132,MW,925,1015
Shasta Hall,SHS,240,TR,1330,1445
Shasta Hall,SHS,240,TR,1500,1615
Shasta Hall,SHS,132,MW,1200,1250
Shasta Hall,SHS,132,MW,1300,1350
Shasta Hall,SHS,250,TR,1200,1315
Shasta Hall,SHS,254,TR,1200,1315
Shasta Hall,SHS,254,TR,1330,1445
Shasta Hall,SHS,254,MW,1330,1445
Shasta Hall,SHS,254,MW,1500,1615
Shasta Hall,SHS,254,MWF,1100,1150
Shasta Hall,SHS,254,T,1800,2050
Shasta Hall,SHS,254,MW,1200,1315
Shasta Hall,SHS,254,R,1630,1920
Shasta Hall,SHS,264,W,1400,1650
Shasta Hall,SHS,264,W,1400,1650
Shasta Hall,SHS,240,MWF,800,850
Shasta Hall,SHS,250,R,1330,1420
Shasta Hall,SHS,250,R,1030,1120
Shasta Hall,SHS,250,MWF,1100,1150
Shasta Hall,SHS,264,T,1330,1420
Shasta Hall,SHS,145,MWF,1200,1250
Shasta Hall,SHS,250,MWF,1200,1250
Shasta Hall,SHS,145,TR,1030,1145
Shasta Hall,SHS,250,MWF,1300,1350
Shasta Hall,SHS,145,TR,1200,1315
Shasta Hall,SHS,143,TR,1500,1615
Shasta Hall,SHS,254,MWF,900,950
Shasta Hall,SHS,143,MWF,1000,1050
Shasta Hall,SHS,143,MWF,1200,1250
Shasta Hall,SHS,143,MWF,1300,1350
Shasta Hall,SHS,143,MWF,1400,1450
